ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,DueDate,ShipDate,OrderDate,OrderToshipDays,OrderToDueDays
529,20230107,20230119,20230114,25027,SO74442,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
222,20230107,20230119,20230114,25027,SO74442,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
477,20230107,20230119,20230114,16488,SO74443,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
479,20230107,20230119,20230114,16488,SO74443,8.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
217,20230107,20230119,20230114,16488,SO74443,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
473,20230107,20230119,20230114,16488,SO74443,63.50,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,27989,SO74444,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,27507,SO74445,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
538,20230107,20230119,20230114,27507,SO74445,21.49,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,27507,SO74445,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
535,20230107,20230119,20230114,11262,SO74446,24.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,11262,SO74446,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
538,20230107,20230119,20230114,11277,SO74447,21.49,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,11277,SO74447,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
535,20230107,20230119,20230114,26103,SO74448,24.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,26103,SO74448,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,26103,SO74448,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
536,20230107,20230119,20230114,23461,SO74449,29.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,23461,SO74449,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
540,20230107,20230119,20230114,15868,SO74450,32.60,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,15868,SO74450,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
463,20230107,20230119,20230114,15868,SO74450,24.49,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
540,20230107,20230119,20230114,14632,SO74451,32.60,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,14632,SO74451,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
214,20230107,20230119,20230114,14632,SO74451,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,22781,SO74452,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
536,20230107,20230119,20230114,22781,SO74452,29.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,22781,SO74452,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
477,20230107,20230119,20230114,21341,SO74453,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
478,20230107,20230119,20230114,21341,SO74453,9.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
476,20230107,20230119,20230114,19863,SO74454,69.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
476,20230107,20230119,20230114,11211,SO74455,69.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,15574,SO74456,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,15574,SO74456,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
483,20230107,20230119,20230114,15574,SO74456,120.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,19150,SO74457,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
482,20230107,20230119,20230114,19150,SO74457,8.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,16188,SO74458,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
222,20230107,20230119,20230114,16188,SO74458,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,18155,SO74459,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
537,20230107,20230119,20230114,18155,SO74459,35.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,18155,SO74459,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
463,20230107,20230119,20230114,18155,SO74459,24.49,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,12405,SO74460,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
540,20230107,20230119,20230114,12405,SO74460,32.60,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
529,20230107,20230119,20230114,23447,SO74461,3.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,23447,SO74461,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
530,20230107,20230119,20230114,22703,SO74462,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
541,20230107,20230119,20230114,22703,SO74462,28.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
222,20230107,20230119,20230114,22703,SO74462,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
541,20230107,20230119,20230114,11566,SO74463,28.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
530,20230107,20230119,20230114,11566,SO74463,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,11566,SO74463,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
537,20230107,20230119,20230114,11186,SO74464,35.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
480,20230107,20230119,20230114,11186,SO74464,2.29,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
528,20230107,20230119,20230114,11733,SO74465,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
537,20230107,20230119,20230114,11733,SO74465,35.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
483,20230107,20230119,20230114,11733,SO74465,120.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,15856,SO74466,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
477,20230107,20230119,20230114,15856,SO74466,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
478,20230107,20230119,20230114,15856,SO74466,9.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,17338,SO74467,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
477,20230107,20230119,20230114,17338,SO74467,4.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
478,20230107,20230119,20230114,17338,SO74467,9.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
484,20230107,20230119,20230114,17338,SO74467,7.95,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
485,20230107,20230119,20230114,17126,SO74468,21.98,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
222,20230107,20230119,20230114,17126,SO74468,34.99,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
537,20230107,20230119,20230114,13072,SO74469,35.00,2023-01-07,2023-01-19,2023-01-14,2023-01-07 00:00:00.000,7,12
483,20230108,20230120,20230115,13172,SO74470,120.00,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
484,20230108,20230120,20230115,12149,SO74471,7.95,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
535,20230108,20230120,20230115,14228,SO74472,24.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
536,20230108,20230120,20230115,17068,SO74473,29.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
481,20230108,20230120,20230115,17068,SO74473,8.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
214,20230108,20230120,20230115,15607,SO74474,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
465,20230108,20230120,20230115,15607,SO74474,24.49,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,13624,SO74475,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
541,20230108,20230120,20230115,19603,SO74476,28.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
530,20230108,20230120,20230115,19603,SO74476,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
214,20230108,20230120,20230115,11730,SO74477,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
480,20230108,20230120,20230115,11639,SO74478,2.29,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,11085,SO74479,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
228,20230108,20230120,20230115,11085,SO74479,49.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
539,20230108,20230120,20230115,11091,SO74480,24.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,11091,SO74480,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
540,20230108,20230120,20230115,20082,SO74481,32.60,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,20082,SO74481,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
214,20230108,20230120,20230115,20082,SO74481,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
481,20230108,20230120,20230115,20082,SO74481,8.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
540,20230108,20230120,20230115,25282,SO74482,32.60,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
535,20230108,20230120,20230115,22014,SO74483,24.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,22014,SO74483,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
480,20230108,20230120,20230115,22014,SO74483,2.29,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
484,20230108,20230120,20230115,22014,SO74483,7.95,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,24667,SO74484,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
540,20230108,20230120,20230115,24667,SO74484,32.60,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
536,20230108,20230120,20230115,18317,SO74485,29.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
482,20230108,20230120,20230115,18317,SO74485,8.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
536,20230108,20230120,20230115,24259,SO74486,29.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
536,20230108,20230120,20230115,13096,SO74487,29.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
476,20230108,20230120,20230115,12431,SO74488,69.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
477,20230108,20230120,20230115,18555,SO74489,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,22969,SO74490,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
217,20230108,20230120,20230115,22969,SO74490,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,22771,SO74491,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
485,20230108,20230120,20230115,22771,SO74491,21.98,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
234,20230108,20230120,20230115,22771,SO74491,49.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,15381,SO74492,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,19411,SO74493,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
222,20230108,20230120,20230115,19411,SO74493,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
474,20230108,20230120,20230115,28466,SO74494,69.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
228,20230108,20230120,20230115,28466,SO74494,49.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,16583,SO74495,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
537,20230108,20230120,20230115,16583,SO74495,35.00,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
480,20230108,20230120,20230115,16583,SO74495,2.29,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
477,20230108,20230120,20230115,22482,SO74496,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
217,20230108,20230120,20230115,22482,SO74496,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
536,20230108,20230120,20230115,20938,SO74497,29.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,20938,SO74497,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
228,20230108,20230120,20230115,20938,SO74497,49.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,20919,SO74498,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
480,20230108,20230120,20230115,20919,SO74498,2.29,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
541,20230108,20230120,20230115,14196,SO74499,28.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
530,20230108,20230120,20230115,14196,SO74499,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
222,20230108,20230120,20230115,14196,SO74499,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
529,20230108,20230120,20230115,19469,SO74500,3.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
217,20230108,20230120,20230115,19469,SO74500,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
528,20230108,20230120,20230115,11957,SO74501,4.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
537,20230108,20230120,20230115,11957,SO74501,35.00,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
480,20230108,20230120,20230115,11957,SO74501,2.29,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
225,20230108,20230120,20230115,11441,SO74502,8.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
222,20230108,20230120,20230115,11441,SO74502,34.99,2023-01-08,2023-01-20,2023-01-15,2023-01-08 00:00:00.000,7,12
484,20230109,20230121,20230116,11923,SO74503,7.95,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,18719,SO74504,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
477,20230109,20230121,20230116,18719,SO74504,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,18326,SO74505,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,18326,SO74505,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,18466,SO74506,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,18466,SO74506,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
481,20230109,20230121,20230116,18466,SO74506,8.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
488,20230109,20230121,20230116,17057,SO74507,53.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,11179,SO74508,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
222,20230109,20230121,20230116,11179,SO74508,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
465,20230109,20230121,20230116,11179,SO74508,24.49,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,14282,SO74509,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
539,20230109,20230121,20230116,14282,SO74509,24.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
539,20230109,20230121,20230116,29215,SO74510,24.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,29215,SO74510,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
222,20230109,20230121,20230116,29215,SO74510,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,11498,SO74511,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
541,20230109,20230121,20230116,26597,SO74512,28.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
530,20230109,20230121,20230116,26597,SO74512,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
222,20230109,20230121,20230116,26597,SO74512,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,16772,SO74513,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
540,20230109,20230121,20230116,16772,SO74513,32.60,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
222,20230109,20230121,20230116,16772,SO74513,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
231,20230109,20230121,20230116,16772,SO74513,49.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
540,20230109,20230121,20230116,14765,SO74514,32.60,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
480,20230109,20230121,20230116,14765,SO74514,2.29,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,23182,SO74515,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,23182,SO74515,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
480,20230109,20230121,20230116,23182,SO74515,2.29,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,11200,SO74516,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,11200,SO74516,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
486,20230109,20230121,20230116,11200,SO74516,159.00,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
478,20230109,20230121,20230116,20777,SO74517,9.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
476,20230109,20230121,20230116,16902,SO74518,69.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
225,20230109,20230121,20230116,19711,SO74519,8.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
476,20230109,20230121,20230116,19711,SO74519,69.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
476,20230109,20230121,20230116,20126,SO74520,69.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
474,20230109,20230121,20230116,18077,SO74521,69.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
482,20230109,20230121,20230116,18077,SO74521,8.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
477,20230109,20230121,20230116,11824,SO74522,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
488,20230109,20230121,20230116,11824,SO74522,53.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,16024,SO74523,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,14206,SO74524,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
540,20230109,20230121,20230116,14206,SO74524,32.60,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
483,20230109,20230121,20230116,14206,SO74524,120.00,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
529,20230109,20230121,20230116,13830,SO74525,3.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
540,20230109,20230121,20230116,13830,SO74525,32.60,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
486,20230109,20230121,20230116,13830,SO74525,159.00,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230109,20230121,20230116,12489,SO74526,29.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
528,20230109,20230121,20230116,12489,SO74526,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
214,20230109,20230121,20230116,12489,SO74526,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
477,20230109,20230121,20230116,21085,SO74527,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
222,20230109,20230121,20230116,21085,SO74527,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
477,20230109,20230121,20230116,22382,SO74528,4.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
537,20230109,20230121,20230116,11927,SO74529,35.00,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
537,20230109,20230121,20230116,11938,SO74530,35.00,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
485,20230109,20230121,20230116,13094,SO74531,21.98,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
214,20230109,20230121,20230116,13094,SO74531,34.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
234,20230109,20230121,20230116,12288,SO74532,49.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
225,20230109,20230121,20230116,12288,SO74532,8.99,2023-01-09,2023-01-21,2023-01-16,2023-01-09 00:00:00.000,7,12
536,20230110,20230122,20230117,16698,SO74533,29.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
480,20230110,20230122,20230117,16698,SO74533,2.29,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
485,20230110,20230122,20230117,18711,SO74534,21.98,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
489,20230110,20230122,20230117,18711,SO74534,53.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
475,20230110,20230122,20230117,27349,SO74535,69.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
490,20230110,20230122,20230117,27349,SO74535,53.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
480,20230110,20230122,20230117,11500,SO74536,2.29,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
483,20230110,20230122,20230117,13014,SO74537,120.00,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
529,20230110,20230122,20230117,11065,SO74538,3.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
480,20230110,20230122,20230117,11065,SO74538,2.29,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
541,20230110,20230122,20230117,27057,SO74539,28.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
535,20230110,20230122,20230117,12430,SO74540,24.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
528,20230110,20230122,20230117,12430,SO74540,4.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
214,20230110,20230122,20230117,12430,SO74540,34.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
540,20230110,20230122,20230117,13708,SO74541,32.60,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
529,20230110,20230122,20230117,13708,SO74541,3.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
535,20230110,20230122,20230117,26197,SO74542,24.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
528,20230110,20230122,20230117,26197,SO74542,4.99,2023-01-10,2023-01-22,2023-01-17,2023-01-10 00:00:00.000,7,12
